date,station_name,min_temp_avg,mon
1994-12-15,Grizzly Peak,10,Dec
1995-01-01,Grizzly Peak,7,Jan
1995-01-15,Grizzly Peak,3,Jan
1995-02-01,Grizzly Peak,11,Feb
1995-02-15,Grizzly Peak,14,Feb
1995-03-01,Grizzly Peak,11,Mar
1995-03-15,Grizzly Peak,10,Mar
1995-04-01,Grizzly Peak,14,Apr
1995-04-15,Grizzly Peak,14,Apr
1995-05-01,Grizzly Peak,20,May
1995-05-15,Grizzly Peak,24,May
1995-06-01,Grizzly Peak,30,Jun
1995-06-15,Grizzly Peak,33,Jun
1995-07-01,Grizzly Peak,37,Jul
1995-07-15,Grizzly Peak,39,Jul
1995-08-01,Grizzly Peak,42,Aug
1995-08-15,Grizzly Peak,42,Aug
1995-09-01,Grizzly Peak,37,Sep
1995-09-15,Grizzly Peak,26,Sep
1995-10-01,Grizzly Peak,21,Oct
1995-10-15,Grizzly Peak,21,Oct
1995-11-01,Grizzly Peak,13,Nov
1995-11-15,Grizzly Peak,16,Nov
1995-12-01,Grizzly Peak,14,Dec
1995-12-15,Grizzly Peak,2,Dec
1996-01-01,Grizzly Peak,6,Jan
1996-01-15,Grizzly Peak,0,Jan
1996-02-01,Grizzly Peak,8,Feb
1996-02-15,Grizzly Peak,7,Feb
1996-03-01,Grizzly Peak,9,Mar
1996-03-15,Grizzly Peak,9,Mar
1996-04-01,Grizzly Peak,18,Apr
1996-04-15,Grizzly Peak,13,Apr
1996-05-01,Grizzly Peak,30,May
1996-05-15,Grizzly Peak,30,May
1996-06-01,Grizzly Peak,33,Jun
1996-06-15,Grizzly Peak,37,Jun
1996-07-01,Grizzly Peak,41,Jul
1996-07-15,Grizzly Peak,41,Jul
1996-08-01,Grizzly Peak,40,Aug
1996-08-15,Grizzly Peak,38,Aug
1996-09-01,Grizzly Peak,36,Sep
1996-09-15,Grizzly Peak,24,Sep
1996-10-01,Grizzly Peak,32,Oct
1996-10-15,Grizzly Peak,11,Oct
1996-11-01,Grizzly Peak,16,Nov
1996-11-15,Grizzly Peak,11,Nov
1996-12-01,Grizzly Peak,6,Dec
1996-12-15,Grizzly Peak,4,Dec
1997-01-01,Grizzly Peak,6,Jan
1997-01-15,Grizzly Peak,8,Jan
1997-02-01,Grizzly Peak,3,Feb
1997-02-15,Grizzly Peak,3,Feb
1997-03-01,Grizzly Peak,8,Mar
1997-03-15,Grizzly Peak,14,Mar
1997-04-01,Grizzly Peak,7,Apr
1997-04-15,Grizzly Peak,18,Apr
1997-05-01,Grizzly Peak,23,May
1997-05-15,Grizzly Peak,29,May
1997-06-01,Grizzly Peak,33,Jun
1997-06-15,Grizzly Peak,37,Jun
1997-07-01,Grizzly Peak,37,Jul
1997-07-15,Grizzly Peak,42,Jul
1997-08-01,Grizzly Peak,37,Aug
1997-08-15,Grizzly Peak,39,Aug
1997-09-01,Grizzly Peak,37,Sep
1997-09-15,Grizzly Peak,32,Sep
1997-10-01,Grizzly Peak,24,Oct
1997-10-15,Grizzly Peak,18,Oct
1997-11-01,Grizzly Peak,12,Nov
1997-11-15,Grizzly Peak,9,Nov
1997-12-01,Grizzly Peak,5,Dec
1997-12-15,Grizzly Peak,5,Dec
1998-01-01,Grizzly Peak,7,Jan
1998-01-15,Grizzly Peak,5,Jan
1998-02-01,Grizzly Peak,7,Feb
1998-02-15,Grizzly Peak,4,Feb
1998-03-01,Grizzly Peak,8,Mar
1998-03-15,Grizzly Peak,18,Mar
1998-04-01,Grizzly Peak,16,Apr
1998-04-15,Grizzly Peak,20,Apr
1998-05-01,Grizzly Peak,27,May
1998-05-15,Grizzly Peak,33,May
1998-06-01,Grizzly Peak,31,Jun
1998-06-15,Grizzly Peak,38,Jun
1998-07-01,Grizzly Peak,44,Jul
1998-07-15,Grizzly Peak,45,Jul
1998-08-01,Grizzly Peak,41,Aug
1998-08-15,Grizzly Peak,43,Aug
1998-09-01,Grizzly Peak,41,Sep
1998-09-15,Grizzly Peak,37,Sep
1998-10-01,Grizzly Peak,29,Oct
1998-10-15,Grizzly Peak,26,Oct
1998-11-01,Grizzly Peak,16,Nov
1998-11-15,Grizzly Peak,21,Nov
1998-12-01,Grizzly Peak,12,Dec
1998-12-15,Grizzly Peak,10,Dec
1999-01-01,Grizzly Peak,11,Jan
1999-01-15,Grizzly Peak,12,Jan
1999-02-01,Grizzly Peak,11,Feb
1999-02-15,Grizzly Peak,8,Feb
1999-03-01,Grizzly Peak,15,Mar
1999-03-15,Grizzly Peak,21,Mar
1999-04-01,Grizzly Peak,16,Apr
1999-04-15,Grizzly Peak,21,Apr
1999-05-01,Grizzly Peak,22,May
1999-05-15,Grizzly Peak,31,May
1999-06-01,Grizzly Peak,32,Jun
1999-06-15,Grizzly Peak,39,Jun
1999-07-01,Grizzly Peak,43,Jul
1999-07-15,Grizzly Peak,42,Jul
1999-08-01,Grizzly Peak,41,Aug
1999-08-15,Grizzly Peak,41,Aug
1999-09-01,Grizzly Peak,35,Sep
1999-09-15,Grizzly Peak,30,Sep
1999-10-01,Grizzly Peak,31,Oct
1999-10-15,Grizzly Peak,23,Oct
1999-11-01,Grizzly Peak,29,Nov
1999-11-15,Grizzly Peak,17,Nov
1999-12-01,Grizzly Peak,7,Dec
1999-12-15,Grizzly Peak,12,Dec
2000-01-01,Grizzly Peak,9,Jan
2000-01-15,Grizzly Peak,11,Jan
2000-02-01,Grizzly Peak,15,Feb
2000-02-15,Grizzly Peak,13,Feb
2000-03-01,Grizzly Peak,13,Mar
2000-03-15,Grizzly Peak,14,Mar
2000-04-01,Grizzly Peak,21,Apr
2000-04-15,Grizzly Peak,25,Apr
2000-05-01,Grizzly Peak,28,May
2000-05-15,Grizzly Peak,34,May
2000-06-01,Grizzly Peak,38,Jun
2000-06-15,Grizzly Peak,37,Jun
2000-07-01,Grizzly Peak,43,Jul
2000-07-15,Grizzly Peak,43,Jul
2000-08-01,Grizzly Peak,45,Aug
2000-08-15,Grizzly Peak,41,Aug
2000-09-01,Grizzly Peak,38,Sep
2000-09-15,Grizzly Peak,32,Sep
2000-10-01,Grizzly Peak,30,Oct
2000-10-15,Grizzly Peak,27,Oct
2000-11-01,Grizzly Peak,7,Nov
2000-11-15,Grizzly Peak,8,Nov
2000-12-01,Grizzly Peak,10,Dec
2000-12-15,Grizzly Peak,7,Dec
2001-01-01,Grizzly Peak,10,Jan
2001-01-15,Grizzly Peak,4,Jan
2001-02-01,Grizzly Peak,10,Feb
2001-02-15,Grizzly Peak,13,Feb
2001-03-01,Grizzly Peak,12,Mar
2001-03-15,Grizzly Peak,18,Mar
2001-04-01,Grizzly Peak,19,Apr
2001-04-15,Grizzly Peak,26,Apr
2001-05-01,Grizzly Peak,28,May
2001-05-15,Grizzly Peak,31,May
2001-06-01,Grizzly Peak,35,Jun
2001-06-15,Grizzly Peak,41,Jun
2001-07-01,Grizzly Peak,44,Jul
2001-07-15,Grizzly Peak,43,Jul
2001-08-01,Grizzly Peak,43,Aug
2001-08-15,Grizzly Peak,41,Aug
2001-09-01,Grizzly Peak,35,Sep
2001-09-15,Grizzly Peak,37,Sep
2001-10-01,Grizzly Peak,26,Oct
2001-10-15,Grizzly Peak,26,Oct
2001-11-01,Grizzly Peak,26,Nov
2001-11-15,Grizzly Peak,14,Nov
2001-12-01,Grizzly Peak,8,Dec
2001-12-15,Grizzly Peak,7,Dec
2002-01-01,Grizzly Peak,9,Jan
2002-01-15,Grizzly Peak,2,Jan
2002-02-01,Grizzly Peak,1,Feb
2002-02-15,Grizzly Peak,7,Feb
2002-03-01,Grizzly Peak,6,Mar
2002-03-15,Grizzly Peak,14,Mar
2002-04-01,Grizzly Peak,26,Apr
2002-04-15,Grizzly Peak,25,Apr
2002-05-01,Grizzly Peak,26,May
2002-05-15,Grizzly Peak,31,May
2002-06-01,Grizzly Peak,38,Jun
2002-06-15,Grizzly Peak,43,Jun
2002-07-01,Grizzly Peak,45,Jul
2002-07-15,Grizzly Peak,43,Jul
2002-08-01,Grizzly Peak,41,Aug
2002-08-15,Grizzly Peak,40,Aug
2002-09-01,Grizzly Peak,39,Sep
2002-09-15,Grizzly Peak,32,Sep
2002-10-01,Grizzly Peak,28,Oct
2002-10-15,Grizzly Peak,22,Oct
2002-11-01,Grizzly Peak,13,Nov
2002-11-15,Grizzly Peak,14,Nov
2002-12-01,Grizzly Peak,13,Dec
2002-12-15,Grizzly Peak,5,Dec
2003-01-01,Grizzly Peak,15,Jan
2003-01-15,Grizzly Peak,15,Jan
2003-02-01,Grizzly Peak,5,Feb
2003-02-15,Grizzly Peak,8,Feb
2003-03-01,Grizzly Peak,15,Mar
2003-03-15,Grizzly Peak,13,Mar
2003-04-01,Grizzly Peak,19,Apr
2003-04-15,Grizzly Peak,23,Apr
2003-05-01,Grizzly Peak,24,May
2003-05-15,Grizzly Peak,35,May
2003-06-01,Grizzly Peak,33,Jun
2003-06-15,Grizzly Peak,37,Jun
2003-07-01,Grizzly Peak,45,Jul
2003-07-15,Grizzly Peak,45,Jul
2003-08-01,Grizzly Peak,44,Aug
2003-08-15,Grizzly Peak,41,Aug
2003-09-01,Grizzly Peak,34,Sep
2003-09-15,Grizzly Peak,33,Sep
2003-10-01,Grizzly Peak,31,Oct
2003-10-15,Grizzly Peak,31,Oct
2003-11-01,Grizzly Peak,19,Nov
2003-11-15,Grizzly Peak,9,Nov
2003-12-01,Grizzly Peak,12,Dec
2003-12-15,Grizzly Peak,10,Dec
2004-01-01,Grizzly Peak,10,Jan
2004-01-15,Grizzly Peak,7,Jan
2004-02-01,Grizzly Peak,-1,Feb
2004-02-15,Grizzly Peak,14,Feb
2004-03-01,Grizzly Peak,15,Mar
2004-03-15,Grizzly Peak,24,Mar
2004-04-01,Grizzly Peak,22,Apr
2004-04-15,Grizzly Peak,22,Apr
2004-05-01,Grizzly Peak,29,May
2004-05-15,Grizzly Peak,31,May
2004-06-01,Grizzly Peak,36,Jun
2004-06-15,Grizzly Peak,35,Jun
2004-07-01,Grizzly Peak,42,Jul
2004-07-15,Grizzly Peak,40,Jul
2004-08-01,Grizzly Peak,41,Aug
2004-08-15,Grizzly Peak,37,Aug
2004-09-01,Grizzly Peak,36,Sep
2004-09-15,Grizzly Peak,33,Sep
2004-10-01,Grizzly Peak,29,Oct
2004-10-15,Grizzly Peak,24,Oct
2004-11-01,Grizzly Peak,20,Nov
2004-11-15,Grizzly Peak,11,Nov
2004-12-01,Grizzly Peak,12,Dec
2004-12-15,Grizzly Peak,8,Dec
2005-01-01,Grizzly Peak,11,Jan
2005-01-15,Grizzly Peak,18,Jan
2005-02-01,Grizzly Peak,12,Feb
2005-02-15,Grizzly Peak,11,Feb
2005-03-01,Grizzly Peak,12,Mar
2005-03-15,Grizzly Peak,12,Mar
2005-04-01,Grizzly Peak,20,Apr
2005-04-15,Grizzly Peak,23,Apr
2005-05-01,Grizzly Peak,25,May
2005-05-15,Grizzly Peak,34,May
2005-06-01,Grizzly Peak,30,Jun
2005-06-15,Grizzly Peak,40,Jun
2005-07-01,Grizzly Peak,44,Jul
2005-07-15,Grizzly Peak,46,Jul
2005-08-01,Grizzly Peak,43,Aug
2005-08-15,Grizzly Peak,40,Aug
2005-09-01,Grizzly Peak,39,Sep
2005-09-15,Grizzly Peak,36,Sep
2005-10-01,Grizzly Peak,29,Oct
2005-10-15,Grizzly Peak,29,Oct
2005-11-01,Grizzly Peak,23,Nov
2005-11-15,Grizzly Peak,10,Nov
2005-12-01,Grizzly Peak,0,Dec
2005-12-15,Grizzly Peak,14,Dec
2006-01-01,Grizzly Peak,10,Jan
2006-01-15,Grizzly Peak,7,Jan
2006-02-01,Grizzly Peak,6,Feb
2006-02-15,Grizzly Peak,10,Feb
2006-03-01,Grizzly Peak,13,Mar
2006-03-15,Grizzly Peak,14,Mar
2006-04-01,Grizzly Peak,24,Apr
2006-04-15,Grizzly Peak,23,Apr
2006-05-01,Grizzly Peak,28,May
2006-05-15,Grizzly Peak,34,May
2006-06-01,Grizzly Peak,40,Jun
2006-06-15,Grizzly Peak,40,Jun
2006-07-01,Grizzly Peak,43,Jul
2006-07-15,Grizzly Peak,46,Jul
2006-08-01,Grizzly Peak,43,Aug
2006-08-15,Grizzly Peak,41,Aug
2006-09-01,Grizzly Peak,37,Sep
2006-09-15,Grizzly Peak,28,Sep
2006-10-01,Grizzly Peak,33,Oct
2006-10-15,Grizzly Peak,19,Oct
2006-11-01,Grizzly Peak,18,Nov
2006-11-15,Grizzly Peak,15,Nov
2006-12-01,Grizzly Peak,12,Dec
2006-12-15,Grizzly Peak,12,Dec
2007-01-01,Grizzly Peak,9,Jan
2007-01-15,Grizzly Peak,6,Jan
2007-02-01,Grizzly Peak,12,Feb
2007-02-15,Grizzly Peak,11,Feb
2007-03-01,Grizzly Peak,15,Mar
2007-03-15,Grizzly Peak,23,Mar
2007-04-01,Grizzly Peak,20,Apr
2007-04-15,Grizzly Peak,26,Apr
2007-05-01,Grizzly Peak,30,May
2007-05-15,Grizzly Peak,30,May
2007-06-01,Grizzly Peak,35,Jun
2007-06-15,Grizzly Peak,43,Jun
2007-07-01,Grizzly Peak,44,Jul
2007-07-15,Grizzly Peak,46,Jul
2007-08-01,Grizzly Peak,45,Aug
2007-08-15,Grizzly Peak,44,Aug
2007-09-01,Grizzly Peak,40,Sep
2007-09-15,Grizzly Peak,33,Sep
2007-10-01,Grizzly Peak,31,Oct
2007-10-15,Grizzly Peak,24,Oct
2007-11-01,Grizzly Peak,26,Nov
2007-11-15,Grizzly Peak,14,Nov
2007-12-01,Grizzly Peak,16,Dec
2007-12-15,Grizzly Peak,-3,Dec
2008-01-01,Grizzly Peak,6,Jan
2008-01-15,Grizzly Peak,0,Jan
2008-02-01,Grizzly Peak,6,Feb
2008-02-15,Grizzly Peak,12,Feb
2008-03-01,Grizzly Peak,7,Mar
2008-03-15,Grizzly Peak,14,Mar
2008-04-01,Grizzly Peak,13,Apr
2008-04-15,Grizzly Peak,19,Apr
2008-05-01,Grizzly Peak,22,May
2008-05-15,Grizzly Peak,31,May
2008-06-01,Grizzly Peak,33,Jun
2008-06-15,Grizzly Peak,41,Jun
2008-07-01,Grizzly Peak,43,Jul
2008-07-15,Grizzly Peak,45,Jul
2008-08-01,Grizzly Peak,43,Aug
2008-08-15,Grizzly Peak,41,Aug
2008-09-01,Grizzly Peak,35,Sep
2008-09-15,Grizzly Peak,36,Sep
2008-10-01,Grizzly Peak,29,Oct
2008-10-15,Grizzly Peak,27,Oct
2008-11-01,Grizzly Peak,19,Nov
2008-11-15,Grizzly Peak,21,Nov
2008-12-01,Grizzly Peak,10,Dec
2008-12-15,Grizzly Peak,6,Dec
2009-01-01,Grizzly Peak,10,Jan
2009-01-15,Grizzly Peak,14,Jan
2009-02-01,Grizzly Peak,12,Feb
2009-02-15,Grizzly Peak,13,Feb
2009-03-01,Grizzly Peak,16,Mar
2009-03-15,Grizzly Peak,15,Mar
2009-04-01,Grizzly Peak,15,Apr
2009-04-15,Grizzly Peak,24,Apr
2009-05-01,Grizzly Peak,30,May
2009-05-15,Grizzly Peak,34,May
2009-06-01,Grizzly Peak,34,Jun
2009-06-15,Grizzly Peak,39,Jun
2009-07-01,Grizzly Peak,43,Jul
2009-07-15,Grizzly Peak,43,Jul
2009-08-01,Grizzly Peak,42,Aug
2009-08-15,Grizzly Peak,40,Aug
2009-09-01,Grizzly Peak,40,Sep
2009-09-15,Grizzly Peak,32,Sep
2009-10-01,Grizzly Peak,26,Oct
2009-10-15,Grizzly Peak,19,Oct
2009-11-01,Grizzly Peak,25,Nov
2009-11-15,Grizzly Peak,14,Nov
2009-12-01,Grizzly Peak,1,Dec
2009-12-15,Grizzly Peak,7,Dec
2010-01-01,Grizzly Peak,10,Jan
2010-01-15,Grizzly Peak,11,Jan
2010-02-01,Grizzly Peak,6,Feb
2010-02-15,Grizzly Peak,7,Feb
2010-03-01,Grizzly Peak,14,Mar
2010-03-15,Grizzly Peak,15,Mar
2010-04-01,Grizzly Peak,18,Apr
2010-04-15,Grizzly Peak,24,Apr
2010-05-01,Grizzly Peak,22,May
2010-05-15,Grizzly Peak,32,May
2010-06-01,Grizzly Peak,39,Jun
2010-06-15,Grizzly Peak,41,Jun
2010-07-01,Grizzly Peak,41,Jul
2010-07-15,Grizzly Peak,46,Jul
2010-08-01,Grizzly Peak,42,Aug
2010-08-15,Grizzly Peak,42,Aug
2010-09-01,Grizzly Peak,38,Sep
2010-09-15,Grizzly Peak,39,Sep
2010-10-01,Grizzly Peak,33,Oct
2010-10-15,Grizzly Peak,25,Oct
2010-11-01,Grizzly Peak,19,Nov
2010-11-15,Grizzly Peak,7,Nov
2010-12-01,Grizzly Peak,18,Dec
2010-12-15,Grizzly Peak,12,Dec
2011-01-01,Grizzly Peak,5,Jan
2011-01-15,Grizzly Peak,9,Jan
2011-02-01,Grizzly Peak,-1,Feb
2011-02-15,Grizzly Peak,12,Feb
2011-03-01,Grizzly Peak,16,Mar
2011-03-15,Grizzly Peak,18,Mar
2011-04-01,Grizzly Peak,18,Apr
2011-04-15,Grizzly Peak,19,Apr
2011-05-01,Grizzly Peak,23,May
2011-05-15,Grizzly Peak,30,May
2011-06-01,Grizzly Peak,37,Jun
2011-06-15,Grizzly Peak,38,Jun
2011-07-01,Grizzly Peak,43,Jul
2011-07-15,Grizzly Peak,46,Jul
2011-08-01,Grizzly Peak,44,Aug
2011-08-15,Grizzly Peak,45,Aug
2011-09-15,Grizzly Peak,36,Sep
2011-10-01,Grizzly Peak,29,Oct
2011-10-15,Grizzly Peak,23,Oct
2011-11-01,Grizzly Peak,12,Nov
2011-11-15,Grizzly Peak,18,Nov
2011-12-01,Grizzly Peak,7,Dec
2011-12-15,Grizzly Peak,12,Dec
2012-01-01,Grizzly Peak,10,Jan
2012-01-15,Grizzly Peak,8,Jan
2012-02-01,Grizzly Peak,9,Feb
2012-02-15,Grizzly Peak,7,Feb
2012-03-01,Grizzly Peak,15,Mar
2012-03-15,Grizzly Peak,23,Mar
2012-04-01,Grizzly Peak,24,Apr
2012-04-15,Grizzly Peak,28,Apr
2012-05-01,Grizzly Peak,30,May
2012-05-15,Grizzly Peak,32,May
2012-06-01,Grizzly Peak,39,Jun
2012-06-15,Grizzly Peak,46,Jun
2012-07-01,Grizzly Peak,45,Jul
2012-07-15,Grizzly Peak,45,Jul
2012-08-01,Grizzly Peak,43,Aug
2012-08-15,Grizzly Peak,43,Aug
2012-09-01,Grizzly Peak,39,Sep
2012-09-15,Grizzly Peak,36,Sep
2012-10-01,Grizzly Peak,29,Oct
2012-10-15,Grizzly Peak,24,Oct
2012-11-01,Grizzly Peak,21,Nov
2012-11-15,Grizzly Peak,23,Nov
2012-12-01,Grizzly Peak,14,Dec
2012-12-15,Grizzly Peak,5,Dec
2013-01-01,Grizzly Peak,1,Jan
2013-01-15,Grizzly Peak,14,Jan
2013-02-01,Grizzly Peak,8,Feb
2013-02-15,Grizzly Peak,3,Feb
2013-03-01,Grizzly Peak,16,Mar
2013-03-15,Grizzly Peak,12,Mar
2013-04-01,Grizzly Peak,18,Apr
2013-04-15,Grizzly Peak,17,Apr
2013-05-01,Grizzly Peak,25,May
2013-05-15,Grizzly Peak,32,May
2013-06-01,Grizzly Peak,39,Jun
2013-06-15,Grizzly Peak,43,Jun
2013-07-01,Grizzly Peak,44,Jul
2013-07-15,Grizzly Peak,44,Jul
2013-08-01,Grizzly Peak,41,Aug
2013-08-15,Grizzly Peak,45,Aug
2013-09-01,Grizzly Peak,44,Sep
2013-09-15,Grizzly Peak,32,Sep
2013-10-01,Grizzly Peak,26,Oct
2013-10-15,Grizzly Peak,22,Oct
2013-11-01,Grizzly Peak,19,Nov
2013-11-15,Grizzly Peak,18,Nov
2013-12-01,Grizzly Peak,4,Dec
2013-12-15,Grizzly Peak,12,Dec
2014-01-01,Grizzly Peak,8,Jan
2014-01-15,Grizzly Peak,10,Jan
2014-02-01,Grizzly Peak,8,Feb
2014-02-15,Grizzly Peak,14,Feb
2014-03-01,Grizzly Peak,14,Mar
2014-03-15,Grizzly Peak,14,Mar
2014-04-01,Grizzly Peak,17,Apr
2014-04-15,Grizzly Peak,22,Apr
2014-05-01,Grizzly Peak,24,May
2014-05-15,Grizzly Peak,35,May
2014-06-01,Grizzly Peak,35,Jun
2014-06-15,Grizzly Peak,38,Jun
2014-07-01,Grizzly Peak,43,Jul
2014-07-15,Grizzly Peak,44,Jul
2014-08-01,Grizzly Peak,41,Aug
2014-08-15,Grizzly Peak,40,Aug
2014-09-01,Grizzly Peak,38,Sep
2014-09-15,Grizzly Peak,40,Sep
2014-10-01,Grizzly Peak,30,Oct
2014-10-15,Grizzly Peak,31,Oct
2014-11-01,Grizzly Peak,19,Nov
2014-11-15,Grizzly Peak,13,Nov
2014-12-01,Grizzly Peak,21,Dec
2014-12-15,Grizzly Peak,5,Dec
2015-01-01,Grizzly Peak,14,Jan
2015-01-15,Grizzly Peak,15,Jan
2015-02-01,Grizzly Peak,20,Feb
2015-02-15,Grizzly Peak,7,Feb
2015-03-01,Grizzly Peak,15,Mar
2015-03-15,Grizzly Peak,24,Mar
2015-04-01,Grizzly Peak,22,Apr
2015-04-15,Grizzly Peak,23,Apr
2015-05-01,Grizzly Peak,29,May
2015-05-15,Grizzly Peak,29,May
2015-06-01,Grizzly Peak,38,Jun
2015-06-15,Grizzly Peak,44,Jun
2015-07-01,Grizzly Peak,43,Jul
2015-07-15,Grizzly Peak,43,Jul
2015-08-01,Grizzly Peak,45,Aug
2015-08-15,Grizzly Peak,43,Aug
2015-09-01,Grizzly Peak,41,Sep
2015-09-15,Grizzly Peak,40,Sep
2015-10-01,Grizzly Peak,36,Oct
2015-10-15,Grizzly Peak,29,Oct
2015-11-01,Grizzly Peak,20,Nov
2015-11-15,Grizzly Peak,13,Nov
2015-12-01,Grizzly Peak,14,Dec
2015-12-15,Grizzly Peak,5,Dec
2016-01-01,Grizzly Peak,10,Jan
2016-01-15,Grizzly Peak,12,Jan
2016-02-01,Grizzly Peak,11,Feb
2016-02-15,Grizzly Peak,16,Feb
2016-03-01,Grizzly Peak,19,Mar
2016-03-15,Grizzly Peak,13,Mar
2016-04-01,Grizzly Peak,23,Apr
2016-04-15,Grizzly Peak,22,Apr
2016-05-01,Grizzly Peak,28,May
2016-05-15,Grizzly Peak,32,May
2016-06-01,Grizzly Peak,40,Jun
2016-06-15,Grizzly Peak,45,Jun
2016-07-01,Grizzly Peak,45,Jul
2016-07-15,Grizzly Peak,46,Jul
2016-08-01,Grizzly Peak,44,Aug
2016-08-15,Grizzly Peak,39,Aug
2016-09-01,Grizzly Peak,40,Sep
2016-09-15,Grizzly Peak,36,Sep
2016-10-01,Grizzly Peak,31,Oct
2016-10-15,Grizzly Peak,32,Oct
2016-11-01,Grizzly Peak,30,Nov
2016-11-15,Grizzly Peak,17,Nov
2016-12-01,Grizzly Peak,10,Dec
2016-12-15,Grizzly Peak,11,Dec
2017-01-01,Grizzly Peak,13,Jan
2017-01-15,Grizzly Peak,8,Jan
2017-02-01,Grizzly Peak,21,Feb
2017-02-15,Grizzly Peak,13,Feb
2017-03-01,Grizzly Peak,17,Mar
2017-03-15,Grizzly Peak,28,Mar
2017-04-01,Grizzly Peak,23,Apr
2017-04-15,Grizzly Peak,22,Apr
2017-05-01,Grizzly Peak,33,May
2017-05-15,Grizzly Peak,28,May
2017-06-01,Grizzly Peak,39,Jun
2017-06-15,Grizzly Peak,42,Jun
2017-07-01,Grizzly Peak,44,Jul
2017-07-15,Grizzly Peak,46,Jul
2017-08-01,Grizzly Peak,41,Aug
2017-08-15,Grizzly Peak,42,Aug
2017-09-01,Grizzly Peak,42,Sep
2017-09-15,Grizzly Peak,33,Sep
2017-10-01,Grizzly Peak,26,Oct
2017-10-15,Grizzly Peak,25,Oct
2017-11-01,Grizzly Peak,21,Nov
2017-11-15,Grizzly Peak,21,Nov
2017-12-01,Grizzly Peak,10,Dec
2017-12-15,Grizzly Peak,12,Dec
2018-01-01,Grizzly Peak,12,Jan
2018-01-15,Grizzly Peak,10,Jan
2018-02-01,Grizzly Peak,14,Feb
2018-02-15,Grizzly Peak,6,Feb
2018-03-01,Grizzly Peak,14,Mar
2018-03-15,Grizzly Peak,16,Mar
2018-04-01,Grizzly Peak,19,Apr
2018-04-15,Grizzly Peak,17,Apr
2007-10-01,Hayden Pass,33,Oct
2007-10-15,Hayden Pass,27,Oct
2007-11-01,Hayden Pass,31,Nov
2007-11-15,Hayden Pass,18,Nov
2007-12-01,Hayden Pass,14,Dec
2007-12-15,Hayden Pass,3,Dec
2008-01-01,Hayden Pass,9,Jan
2008-01-15,Hayden Pass,2,Jan
2008-02-01,Hayden Pass,10,Feb
2008-02-15,Hayden Pass,16,Feb
2008-03-01,Hayden Pass,12,Mar
2008-03-15,Hayden Pass,20,Mar
2008-04-01,Hayden Pass,20,Apr
2008-04-15,Hayden Pass,24,Apr
2008-05-01,Hayden Pass,28,May
2008-05-15,Hayden Pass,34,May
2008-06-01,Hayden Pass,38,Jun
2008-06-15,Hayden Pass,45,Jun
2008-07-01,Hayden Pass,46,Jul
2008-07-15,Hayden Pass,48,Jul
2008-08-01,Hayden Pass,47,Aug
2008-08-15,Hayden Pass,44,Aug
2008-09-01,Hayden Pass,39,Sep
2008-09-15,Hayden Pass,40,Sep
2008-10-01,Hayden Pass,32,Oct
2008-10-15,Hayden Pass,31,Oct
2008-11-01,Hayden Pass,22,Nov
2008-11-15,Hayden Pass,24,Nov
2008-12-01,Hayden Pass,15,Dec
2008-12-15,Hayden Pass,9,Dec
2009-01-01,Hayden Pass,12,Jan
2009-01-15,Hayden Pass,19,Jan
2009-02-01,Hayden Pass,14,Feb
2009-02-15,Hayden Pass,17,Feb
2009-03-01,Hayden Pass,20,Mar
2009-03-15,Hayden Pass,18,Mar
2009-04-01,Hayden Pass,19,Apr
2009-04-15,Hayden Pass,28,Apr
2009-05-01,Hayden Pass,34,May
2009-05-15,Hayden Pass,37,May
2009-06-01,Hayden Pass,37,Jun
2009-06-15,Hayden Pass,43,Jun
2009-07-01,Hayden Pass,47,Jul
2009-07-15,Hayden Pass,46,Jul
2009-08-01,Hayden Pass,46,Aug
2009-08-15,Hayden Pass,44,Aug
2009-09-01,Hayden Pass,42,Sep
2009-09-15,Hayden Pass,32,Sep
2009-10-01,Hayden Pass,28,Oct
2009-10-15,Hayden Pass,19,Oct
2009-11-01,Hayden Pass,27,Nov
2009-11-15,Hayden Pass,18,Nov
2009-12-01,Hayden Pass,3,Dec
2009-12-15,Hayden Pass,11,Dec
2010-01-01,Hayden Pass,15,Jan
2010-01-15,Hayden Pass,14,Jan
2010-02-01,Hayden Pass,10,Feb
2010-02-15,Hayden Pass,11,Feb
2010-03-01,Hayden Pass,17,Mar
2010-03-15,Hayden Pass,18,Mar
2010-04-01,Hayden Pass,22,Apr
2010-04-15,Hayden Pass,27,Apr
2010-05-01,Hayden Pass,26,May
2010-05-15,Hayden Pass,35,May
2010-06-01,Hayden Pass,44,Jun
2010-06-15,Hayden Pass,45,Jun
2010-07-01,Hayden Pass,45,Jul
2010-07-15,Hayden Pass,49,Jul
2010-08-01,Hayden Pass,46,Aug
2010-08-15,Hayden Pass,45,Aug
2010-09-01,Hayden Pass,41,Sep
2010-09-15,Hayden Pass,41,Sep
2010-10-01,Hayden Pass,37,Oct
2010-10-15,Hayden Pass,28,Oct
2010-11-01,Hayden Pass,23,Nov
2010-11-15,Hayden Pass,11,Nov
2010-12-01,Hayden Pass,22,Dec
2010-12-15,Hayden Pass,16,Dec
2011-01-01,Hayden Pass,8,Jan
2011-01-15,Hayden Pass,13,Jan
2011-02-01,Hayden Pass,2,Feb
2011-02-15,Hayden Pass,16,Feb
2011-03-01,Hayden Pass,20,Mar
2011-03-15,Hayden Pass,22,Mar
